day,rat,session,trial,context,start frame,well visit frame,stop frame,success,head direction,trial time,path to well,total path,wrong well visit,trial timeout,start_frame_local,stop_frame_local,well_visit_local,block,idx_in_block
10,GG02,07312025_A,1,wc,1098,,1667,False,,19.0,,33.312451760513795,False,False,0,569,,1,1
10,GG02,07312025_A,2,wc,2088,2410.0,2480,False,,13.1,105.33474774991818,156.80349490468294,False,True,570,962,892.0,1,2
10,GG02,07312025_A,3,wc,3051,,3486,False,,14.533333333333333,,2.818308933978213,False,False,963,1398,,1,3
10,GG02,07312025_A,4,wc,3925,,4293,False,,12.3,,44.9179166665168,False,False,1399,1767,,1,4
10,GG02,07312025_A,5,wc,4691,,4884,False,,6.466666666666667,,72.54107833973703,False,False,1768,1961,,1,5
10,GG02,07312025_A,6,wc,5384,5764.0,5882,False,,16.633333333333333,157.570162618977,238.68229196712264,False,True,1962,2460,2342.0,1,6
10,GG02,07312025_A,7,wc,6527,6619.0,6841,False,,10.5,80.80357224354887,289.7425257396903,True,False,2461,2775,2553.0,1,7
10,GG02,07312025_A,8,wc,7258,7433.0,7566,False,,10.3,75.48618320581238,219.4969685431314,False,True,2776,3084,2951.0,1,8
10,GG02,07312025_A,9,wc,8118,8349.0,8522,False,,13.5,68.18863395326622,194.44950813884853,False,True,3085,3489,3316.0,1,9
10,GG02,07312025_A,10,wc,9097,9153.0,9218,True,,4.066666666666666,56.60722057299417,126.15919492020662,False,False,3490,3611,3546.0,1,10
10,GG02,07312025_A,11,bc,11615,11731.0,11925,False,,10.366666666666667,158.480791378028,329.9790136682677,False,True,3612,3922,3728.0,2,1
10,GG02,07312025_A,12,bc,12410,12587.0,12897,False,,16.266666666666666,204.72468101395674,328.95862885235374,True,False,3923,4410,4100.0,2,2
10,GG02,07312025_A,13,bc,13430,,13726,False,,9.9,,221.575382814414,False,False,4411,4707,,2,3
10,GG02,07312025_A,14,bc,14294,14514.0,14615,False,,10.733333333333333,122.6814441294403,147.4764363159559,False,True,4708,5029,4928.0,2,4
10,GG02,07312025_A,15,bc,15096,,15421,False,,10.866666666666667,,254.75420207174682,False,False,5030,5355,,2,5
